meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1261,9979,2025-05-25T14:28:00+00:00,27.0,66,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:28:00
1261,9979,2025-05-25T14:28:02+00:00,5.0,66,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:28:01
1261,9979,2025-05-25T14:28:09+00:00,30.0,66,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:28:09
1261,9979,2025-05-25T14:28:15+00:00,27.0,66,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:28:14
1261,9979,2025-05-25T14:28:21+00:00,30.0,66,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:28:20
1261,9979,2025-05-25T14:28:40+00:00,30.0,67,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:28:39
1261,9979,2025-05-25T14:29:13+00:00,5.0,67,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:29:13
1261,9979,2025-05-25T14:29:33+00:00,5.0,67,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:29:32
1261,9979,2025-05-25T14:29:35+00:00,,67,Other,,,,CAR 27 (HUL) TIME 1:20.147 DELETED - TRACK LIMITS AT TURN 10 LAP 64 16:28:59
1261,9979,2025-05-25T14:29:56+00:00,31.0,68,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:29:56
1261,9979,2025-05-25T14:30:34+00:00,6.0,68,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:30:34
1261,9979,2025-05-25T14:30:47+00:00,6.0,68,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:30:47
1261,9979,2025-05-25T14:32:16+00:00,43.0,69,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:32:15
1261,9979,2025-05-25T14:32:24+00:00,43.0,70,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:32:23
1261,9979,2025-05-25T14:33:13+00:00,87.0,70,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:33:13
1261,9979,2025-05-25T14:33:22+00:00,87.0,70,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:33:21
1261,9979,2025-05-25T14:33:31+00:00,87.0,70,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:33:31
1261,9979,2025-05-25T14:34:58+00:00,22.0,72,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:34:58
1261,9979,2025-05-25T14:42:26+00:00,,77,Other,,,,CAR 18 (STR) TIME 1:17.061 DELETED - TRACK LIMITS AT TURN 10 LAP 74 16:41:50
1261,9979,2025-05-25T14:43:43+00:00,,78,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1261,9979,2025-05-25T14:44:02+00:00,,78,Other,,,,TURN 10 INCIDENT INVOLVING CARS 27 (HUL) AND 18 (STR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK
1261,9979,2025-05-25T14:45:13+00:00,,78,Other,,,,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CARS 27 (HUL) AND 18 (STR) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK
1261,9979,2025-05-25T14:45:40+00:00,,78,Other,,,,FIA STEWARDS: PENALTY SERVED - DRIVE THROUGH PENALTY FOR CAR 63 (RUS) - LEAVING THE TRACK AND GAINING AN ADVANTAGE
1261,9979,2025-05-25T14:45:53+00:00,,78,Other,,,,CAR 87 (BEA) TIME 1:17.224 DELETED - TRACK LIMITS AT TURN 10 LAP 76 16:44:08
